video_id,text,author,like_count,date_published,date_updated
kbl_N17Zru0,찝찝한 이유: 공통질문 빼먹음,규류미,0,2021-03-09T14:35:26Z,2021-03-09T14:35:26Z
kbl_N17Zru0,재미없는데 재밌다...,로그선,0,2021-03-09T05:17:17Z,2021-03-09T05:17:17Z
kbl_N17Zru0,kangen :(,Jaemin Ganteng,0,2021-03-08T07:51:38Z,2021-03-08T07:51:38Z
kbl_N17Zru0,"5:48 , i'd never stay with him , he says it like he means it",YOSHI YOSHI,0,2021-03-08T05:17:44Z,2021-03-08T05:17:44Z
kbl_N17Zru0,잘생긴 사람 보고 싶을 때 보러와요 💚,어깨깡패런쥔,0,2021-03-07T14:45:34Z,2021-03-07T14:45:34Z
kbl_N17Zru0,Miss,8J_26_Nurul Anggraini karomah,0,2021-03-07T14:34:46Z,2021-03-07T14:34:46Z
kbl_N17Zru0,Jaehyun 💚 jaemin,8J_26_Nurul Anggraini karomah,0,2021-03-07T14:34:23Z,2021-03-07T14:34:23Z
kbl_N17Zru0,MY FAVORITE EPISODE!!!,thatsmfangirl,0,2021-03-06T07:28:56Z,2021-03-06T07:28:56Z
kbl_N17Zru0,jaemin knows he is damn charming I hate him,drippin nectar,0,2021-03-04T07:50:08Z,2021-03-04T07:50:08Z
kbl_N17Zru0,Jaemin+Jaehyun = visual gaada akhlaq,Velvet,1,2021-03-04T05:09:49Z,2021-03-04T05:09:49Z
kbl_N17Zru0,It almost 2 minutes and i just realize that its jaehyun not jeno.. hmm HAHAHA ANYWAYS IM NEW NCTZEN HM,mynn,0,2021-03-03T17:56:56Z,2021-03-03T17:56:56Z
kbl_N17Zru0,둘 다 은은하게 많이 이상하니까 은은즈 어때,현시,0,2021-03-02T13:06:28Z,2021-03-02T13:06:28Z
kbl_N17Zru0,"The fact that they're JAE , don't have siblings and attractive",The little Meow,0,2021-03-01T17:48:46Z,2021-03-01T17:48:46Z
kbl_N17Zru0,What a useless couch 😐,Sung—Sunghoon Hyung *acts cute,0,2021-03-01T01:20:44Z,2021-03-01T01:20:44Z
kbl_N17Zru0,They look like a married couple 😂,Sung—Sunghoon Hyung *acts cute,0,2021-03-01T01:17:23Z,2021-03-01T01:17:23Z
kbl_N17Zru0,비주얼 맛집이네.. 재현 얼굴에서 빛이남..,da da,0,2021-02-28T16:49:46Z,2021-02-28T16:49:46Z
kbl_N17Zru0,yall just admit jaemin lookd like he'd been smoking weed before this. so hot tho,quinnzo issacool,0,2021-02-28T09:45:41Z,2021-02-28T09:45:41Z
kbl_N17Zru0,Honestly what did they smoke before this... I'm getting drunk from just watching them,whirlwind yoh,0,2021-02-26T13:36:36Z,2021-02-26T13:36:36Z
kbl_N17Zru0,"헐 이게 벌써 4개월전이야?시간 참 빠르다,,",바소,0,2021-02-24T17:22:05Z,2021-02-24T17:22:05Z
kbl_N17Zru0,顔が強すぎる！！！！目が良くなる！！！！！,somi somi,0,2021-02-24T14:43:19Z,2021-02-24T14:43:19Z
kbl_N17Zru0,"얼굴합 미쳤다,,,, 개잘생김",박지민,0,2021-02-24T09:03:53Z,2021-02-24T09:03:53Z
kbl_N17Zru0,Jaemin's smile literally lights up the whole room!,Felix's_Freckles00,3,2021-02-23T20:27:02Z,2021-02-23T20:27:02Z
kbl_N17Zru0,I miss NCT 2020,cc,0,2021-02-23T07:12:38Z,2021-02-23T07:12:38Z
kbl_N17Zru0,please do some jae bros content again,farhah syukriah,1,2021-02-22T09:40:01Z,2021-02-22T09:40:01Z
kbl_N17Zru0,I miss this moment,Jeong Jaehyun,0,2021-02-21T13:42:01Z,2021-02-21T13:42:01Z
kbl_N17Zru0,Teil is very cute 😭,Putri Kencana,0,2021-02-21T08:42:38Z,2021-02-21T08:42:38Z
kbl_N17Zru0,"2:34 love Haechan's giggle when Jaemin did his iconic ""are u serious?""",kim junguwu,0,2021-02-21T07:16:11Z,2021-02-21T07:16:11Z
kbl_N17Zru0,"If JaeJaez partner watches this, they'll be like ""how come u sit so close to (jaemin/jaehyun) but u sit 5 feet away from me?""",Amanda Claire,4,2021-02-18T17:20:06Z,2021-02-18T17:20:06Z
