,text,date_published
1004,sound like butchery background,2020-10-09
1005,omg see iam happy,2020-10-09
1006,taeil amd haechan since guys worked together superm nothing,2020-10-09
1007,okay official taetens baby come coming soon,2020-10-09
1008,divorcees made comeback,2020-10-09
1009,ten looking amazing cant believe duo back,2020-10-09
1010,thought ten would savage haechan another level beaten think,2020-10-09
1011,two couples soulmates,2020-10-09
1012,vibe fell different episodes sun moon see haechan look taeyong haechan nervous,2020-10-09
1014,hope 1 song together album,2020-10-09
1015,hilarious ten taeyong acting like working together superm year,2020-10-09
1016,4 56 first time guests questioning hosts,2020-10-09
1017,bye favorite episode far lmfaooo,2020-10-09
1019,taeten world dominatioooon,2020-10-09
1020,love taeyong wants ten shine ever make another tae ten sub unit saying wants ten sing back dancer,2020-10-09
1022,2 56 love taeyong ty track even,2020-10-09
1025,love way taeyong talk really calm n honest eyes tells us everything,2020-10-09
1027,love seeing taeil cute face moon,2020-10-09
1028,intro get every time,2020-10-09
1029,haechan sun taeil moon nct guests stars ocean tears watching far away,2020-10-09
1030,miss sun moon,2020-10-09
1031,taeten love u,2020-10-09
1032,sm said gays rights,2020-10-09
1034,taeyong ten taeil haechan wow taeyong ten met along time last promotion baby stop superm taeyong ten literally promoted together,2020-10-09
1035,powerful duo back,2020-10-09
1037,today guests wont leave easily lol,2020-10-09
1044,swear heavens eyes staring taeyong face,2020-10-09
1047,love haechan humble,2020-10-09
1048,wait see taeyong 22 son performing together stage,2020-10-09
1049,idc taeten everything change mind,2020-10-09
1050,funniest ep sun moon member haechan say leave 2 times haha bubu really much uncomfortable dress,2020-10-09
1051,yaaaaaakk yoksi uri taeten,2020-10-09
1052,idk u guys would totally buy sun moon merch,2020-10-09
1053,one fav ship nct love seeing ten together rookie friends miss ten much,2020-10-09
1054,nctzens please forget download voting apps idol champ mubeat mwave whosfan collect many stars points help get wins music shows,2020-10-09
1055,haechan taeil even missing beat poor ten fell like lay relax,2020-10-09
1056,yuwin next episode pleaseu,2020-10-09
1058,acting like super together take road trip together perform stage super members whole super schedule lmaoo,2020-10-09
1060,cute taeyong always thinks members first health making sure talent seen truly best leader,2020-10-09
1061,intro sounds familar cant remember title,2020-10-09
1063,funny haechan always say kaseyo hand gesture like shooing guest away hahahaha,2020-10-09
1064,tooooooo short,2020-10-09
1065,hope 23 members fun performing without injured 1 priority taeyong 22 babies,2020-10-09
1066,god imagine hotness gonna get ten taeyong makes another song together since improved singing skills rapping skills,2020-10-09
1069,thing hate episode short want taeten,2020-10-09
1070,mama nct chittaphon leechaiya hybrid samsota one room,2020-10-09
1074,finally taeyong hair revealed comeback really excited nct 2020,2020-10-09
1075,taeyong good leader hyped ten congratulated haechan taeil even asked questions humble really hope starts seeing better light let negativity fandom get sell short,2020-10-09
1076,even though pre made hope continue sun moon bit make great combination also saying ten needs album matter language,2020-10-09
1078,much waiting nnn unit,2020-10-09
1079,wish taeyong ten nct colab taeyong ten superm,2020-10-09
1080,taeten another collab started listening kpop nct actually,2020-10-09
1081,please invite jaehyun taeyong doyoung need hear clarificarion relationship jaeyong future doyoung next step propose taeyong hahaha kidding guys,2020-10-09
1082,haechan welcome badons sounds smiliar also stupid ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ lmfaooo baby stop whole bop ㅋㅋㅋㅋㅋㅋㅋ,2020-10-09
1083,taeil said wish 100000000 views meet number maybe adding views episode hahaha btw think definitely one think welcome sun moon best content nct2020 far feeling lovely,2020-10-09
1084,welcome honeymoon sun moon love ten tae,2020-10-09
1087,haechan hiding bratty side talking leader love,2020-10-09
1089,think filmed episodes span couple hours,2020-10-09
1090,sun moon merchandise cutee want,2020-10-09
1091,taeyong ten best combination ever,2020-10-09
1092,taeyong ten best duo powerful,2020-10-09
1093,taeten reunited ya,2020-10-09
1094,wonder long shooting might tiring thank amazing episodes taeil haechan course members well always working hard putting new content us,2020-10-09
1095,2 16 superm dear,2020-10-09
1096,baby stop k taeten 오랜만이에요 안녕 heart handle ㅠㅠ love u 3,2020-10-09
1097,ten chittaphone editor inserts cheetah phone emoji sjsjskks sm editors r really savage,2020-10-09
1098,need collaboration taeyong ten,2020-10-09
1099,omigosh haechan moon taeil night lights waiting sm hahaha,2020-10-09
1100,ty met long time pretends believe aha okay,2020-10-09
1102,taeyong ten pure power,2020-10-09
1104,half every sun moon video literally haechan taeil talking gorgeous sensational amazing im hereforit,2020-10-09
1105,seriously think lowkey giving spoilers come back baby come ready bds ver 2,2020-10-09
1106,watching perform bds paris honor,2020-10-09
1107,one 99s episodes seemed much shorter 4 episodes,2020-10-09
1108,taeil said best charismatic cute members would also add talented versatile happy see ten,2020-10-09
1109,caption say 1 10,2020-10-09
1110,know gave ideas teletubbies sun moon face,2020-10-09
1111,wait see taeten together nct,2020-10-09
1113,haechan u may leave cuttttt epic forever,2020-10-09
1115,see taeten together along time superm feel like moment,2020-10-09
1116,chittaphon leechaiyapornkul calm collected everywherre go amazing,2020-10-09
1117,1 23 laughed chittapon reaction totally confused fell straight inflated couch taeyong stood like lost puppy,2020-10-09
1118,taeil said 100m subscribers nctzens make happen,2020-10-09
1119,tyong sang come back infinite hahahah,2020-10-09
1121,taeyong king visual king stage presence king screen presence mick jagger kpop,2020-10-09
1122,even tho know short interview lol love spontaneous short,2020-10-09
1124,interesting hear trainee days rivals also learned think trainee days became best dancers always competing group great chemistry,2020-10-09
1126,helpekopsek im dumb got surprised taeyong ten together like dang two years since last group together jsut realized forgot superm lol,2020-10-09
1128,way always start episode praising popularity show,2020-10-09
1129,always talk good beginning,2020-10-09
1131,first time guest congratulating asking important question soon moon pictures well first guess negotiate time thank u taeten,2020-10-09
1132,wait sm makes merch sun moon pictures,2020-10-09
1134,really really hope taeyong solo stans nctzens support ten becomes first person go solo nct like please wish hate tt,2020-10-09
1136,guess mr couch feels flattered handsome guests sit xd,2020-10-09
1138,love husband lee taeyong,2020-10-09
1139,two really share purest bond together new kpop get shippers thing understand friendship clearly see trust respect care affection tyong ten starting trainee together debuted together able walk path sub unit achieve goal thanks superm atleast interact make new memories despite fact different sub unit less meeting many things know able continue friendship shows much want cherish friendship,2020-10-09
1140,taeyong first congratulate sun moon touched heart great leader indeed,2020-10-09
1141,haechan nick names ten ten really wanna go,2020-10-09
1142,know culprit behind sm capitalism making lot unnecessary sm group merchandises hi taeyongie,2020-10-09
1143,even baby stop month long promotion mind cheering guys,2020-10-09
1146,taeyong raps answering hyuck question,2020-10-09
1147,taeten talking together superm,2020-10-09
1148,우리 태텐 너무 귀여워 thank always working hard,2020-10-09
1149,idkdks lmao ten trying sit ended falling back djdjj omg love man,2020-10-09
1150,ten fell lost lmao poor baby,2020-10-09
1152,best 6 minutes life,2020-10-09
1153,ten taeyong waiting haechan taeil talk successful show honestly mood,2020-10-09
1154,think enough push unit anymore brings harm bias make new combi,2020-10-09
1155,moon talking subs made realize subscribed paused video n right away brb making 100 accounts reach 100 million,2020-10-09
1159,need taeten comeback,2020-10-09
1160,taeyong best leader,2020-10-09
1161,one taeyong congratulations show best leader indeed,2020-10-09
1162,ten mention tnt nickname sobbing,2020-10-09
1163,duo legendary need much two,2020-10-09
1165,sm makes moon taeil night light mood light merch gonna scream,2020-10-09
1167,fact subs say welcome sun moon saying welcome sun moon sends funny love cute 3,2020-10-09
1168,happy see taeten tgt hehe thank sun moon expect really,2020-10-09
1169,need show,2020-10-09
1170,perfect couple wait,2020-10-09
1171,wrong said sun moon become super popular around world great prediction,2020-10-09
1172,taeyong said short agree,2020-10-09
1173,please come back new song,2020-10-09
1174,taeten bomb,2020-10-09
1175,taeyong future sm marketing director,2020-10-09
1178,dont untrestand anything really handsome,2020-10-09
1180,really really really want taeyong selfish sometimes im getting tired thinking low taeyong still best leader chase dreams,2020-10-09
1181,lol since first episode thinking could really capitalised pictures merchandise taeyong legend,2020-10-09
1182,ten solo song taeyong ten backup dancer sm know right,2020-10-09
1183,baby came sounds amazing,2020-10-09
1184,long time see ten together nct member sm rookies members taeil haechan taeyong feels like ten old friends reunion,2020-10-09
1185,taeten favorite combination,2020-10-09
1186,going pretend superm thing never seen since baby stop,2020-10-09
1187,ten identity crisis adorable hope boy resting well,2020-10-09
1188,sm listen want taeten back baby stop whole bop two kings need another track together,2020-10-09
1189,funniest thing episode haechan said kaseyo guests leave taeyong ten short even ten said taeten given question mc funny hahaha,2020-10-09
1190,sincerely feel chapter seen members comfortable since know since nct debuted 2016 really good chemistry,2020-10-09
1192,evident taeyong answers really puts others taeyong best boy protect costs,2020-10-09
1194,taeil yes ten good dancing start seemingly blank envious face sends haxhhahahshshz moon taeil u r good dancer,2020-10-09
1195,taeyong selfless n make sad sometimes tbh,2020-10-09
1196,sun moon finally feeding us taeten enthusiasts thank u,2020-10-09
1197,taeyong ten make another baby stop 2 0 wish added yuta water signs complete stage presence insatiable hahahaha bad right,2020-10-09
1201,sun moon global success,2020-10-09
1202,quote wong yukhei huang xuxi one king lucas ten taeyong together boom mention president chenle mochi jisung flirt king nana ten taeyong like fire ice yin yang,2020-10-09
1203,haechan leave taeyong ten hurm u say sumthing,2020-10-09
1206,love much enjoying sun moon interviews much hope get see 23 members interviews wonder long took shoot since photoshoot lol,2020-10-09
1207,literally end every episode haechan leave,2020-10-09
1210,taeyong join sm marketing team days,2020-10-09
1211,watch superm better days superm yt channel taeyong said ten voice improved alot well hes right anyway please subscribe superm yt channel guys support,2020-10-09
1212,taeten moment long time best duo miss lot,2020-10-09
1213,taeyong met long time _____ happy see superm joke lmao,2020-10-09
1214,worked together baby stop long time finally reuniting superm joke,2020-10-09
1216,even watched yet taeten,2020-10-09
1217,sun lee haechan love u,2020-10-09
1218,2 best chemistery haechan x taeil ten x taeyong,2020-10-09
1219,expectation charismatic taeyong reality aigoo burst mum taeyong,2020-10-09
1220,fav otp taeten thank sun moon bringing duo together,2020-10-09
1221,wait minute shoot episodes day photo shooting even know show getting recognized world cause nctzens best watch nct content anyways,2020-10-09
1223,ten say baby come hope next song,2020-10-09
1224,taeyong best leader,2020-10-09
1225,really miss taeyong ten jisung vlive please sm content juseyo,2020-10-09
1228,one literally one stop baby dont stop,2020-10-09
1229,worked together two years ha guess superm albums fake okay got,2020-10-09
1230,taeyong make merch hear sm nudge nudge wink wink,2020-10-09
1231,satisfaction wait next week,2020-10-09
1233,people r saying taeten broke,2020-10-09
1234,another version baby stop,2020-10-09
1235,show call lee brother,2020-10-09
1236,ohhh could make night light spins one side haechan sun taeil moon,2020-10-09
1238,ten taeyong talented im ready baby come haha hope get long rest nct2020 tho deserve,2020-10-09
1239,taeyong ten tired,2020-10-09
1241,would totally buy mr moon nightlight,2020-10-09
1243,love named show sun moon bc haechan sun taeil moon,2020-10-09
1244,haechan cute sun moon merch love haechan tells everyone leave lol wonder many episodes going,2020-10-09
1245,heard taeil 100mil subs let make happen,2020-10-09
1246,haechan tells guests ga se yo txt turn sun moon talkshow txt talkshow,2020-10-09
1248,hoping taeten would interview together,2020-10-09
1250,taeyong make merchandise already broke make merchandise,2020-10-09
1251,omg ten cute eventhough falls,2020-10-09
1252,pretending superm,2020-10-09
1253,agree taeyong ten improved singing skills alot 3,2020-10-09
1254,laugh hard wacthing,2020-10-09
1255,episodes short,2020-10-09
1256,supreme dou back great interview hahahaha,2020-10-09
1258,haechan love,2020-10-09
1259,taeten heart crying omgggggggggggg happyyyyy,2020-10-09
1261,5 50 sm release would funny,2020-10-09
1262,wish longer episode,2020-10-09
1263,attention taeyong,2020-10-09
1264,one literally one haechannie everytime show end leave yahh full,2020-10-09
1265,taeyong selfless love himm priority avoid injuries members always think people people hate understand,2020-10-09
1266,love talk popular show like film back back,2020-10-09
1267,feel dumb aww awhile since saw taeten whole ass superm existed like wait watch mtopia yestoday,2020-10-09
1269,welcome back ten nct daily missed,2020-10-09
1270,love,2020-10-09
1271,hope 23 members fun performing without injured lee taeyong best leader,2020-10-09
1273,taeyong handsome take eyes,2020-10-09
1274,ten introducing could see brain glitching several languages,2020-10-09
1275,nobody ten make sun moon lamp light like u guys smiling,2020-10-09
1276,want see another taeten unit love chemistry balance perfectly first sm let rest,2020-10-09
1277,first episode sun moon full manner guess,2020-10-09
1279,moon cute,2020-10-09
1280,ohhhhhhh miss taeten bds legendary cold hot combined fighting 2020,2020-10-09
1281,honestly tho would buy sun moon merch made like would cute fuck,2020-10-09
1282,everyone say thank sun moon giving us taeten content deprived,2020-10-09
1283,people disliked videos need watch misfit,2020-10-09
1284,babiiiiies love muuuuch,2020-10-09
1285,ok r acting worked together since baby stop era like superm,2020-10-09
1286,gonna ignore fact superm together,2020-10-09
1289,ten struggling sit beginning,2020-10-09
1290,taeyong ten giving sm ideas stop lets end capitalism kkkkkkkkkkkkkkkkkkkkkkkk im poor,2020-10-09
1292,one fav duos,2020-10-09
1293,taeyong laugh give years life,2020-10-09
1295,whenever taeil moon smiles help smile well cute squishy believe oldest,2020-10-09
1296,way like year since ten nct daily welcome backkk,2020-10-09
1297,saw ten taeyong together inhales inaudible screaming exhales smiles,2020-10-09
1300,context manifesting haera come back channel,2020-10-09
1303,wondering said welcome sun moon rather welcome sun moon,2020-10-09
1304,long time since guys work together group superm hello,2020-10-09
1305,0 43 haechan fantastic amazing gorgeous reminds suho spectacular hago fantastic hago amazing hage,2020-10-09
1306,2 boys acting like last saw since 2018 fact see time superm,2020-10-09
1311,baby taeil tired lol also space pay much attention tired love natural taeil force anything xd,2020-10-09
1313,ty make merchandise nods also noo stop stop know lee soo man mind stop broke asf,2020-10-09
1314,one haechan everyone done okay get,2020-10-09
1315,dead 1 38 ten introducing chittapon editors really put emojis name never even thought lol,2020-10-09
1316,waiting baby come song,2020-10-09
1318,forgot trainee rivals training year,2020-10-09
1320,india confirm lying said show internationally popular,2020-10-09
1321,lmao way ten plopped,2020-10-09
1322,1 22 ten falling 1 43 taeyong singing come back infinite live crumbs,2020-10-09
1324,guys want see haechan wap dance ten,2020-10-09
1325,taeyong rapping normal life toohe speaks literally fast,2020-10-09
1326,basically giving another idea sm cute moon light right hehe wallet crying yes,2020-10-09
1327,2 32 wtf talking already forget super,2020-10-09
1328,sun moon today guest taehyung ten sun moon wonderful ep loved,2020-10-09
1330,one taeyong want ten go solo backup dancer,2020-10-09
1331,love new song much,2020-10-09
1332,taeyong sing 1 43 infinite dashi dorawa inspirit nctzen heart skipped beat,2020-10-09
1333,god bless lot,2020-10-09
1334,suddenly miss baby stop,2020-10-09
1335,sun moon save marriage,2020-10-09
1337,haechan worked together long time right taeyong ten yeah superm,2020-10-09
1338,loved rapport hosts interviewees,2020-10-09
1339,playing baby dont stop,2020-10-09
1340,guests haechan need naga juseyo 2 times,2020-10-09
1341,ballad taeten anyone,2020-10-09
1342,heart take calm,2020-10-09
1343,ten say telepathy power cat icon appeared well ten ultimate cat lady taeyong cat boy keeps meowing given chance,2020-10-09
1344,song filled tens vocal bubu back dancer sm,2020-10-09
1345,yooo guess whos sticking strong ship 2018,2020-10-09
1346,ten ten,2020-10-09
1347,ten fell hahahaha saw lol sorry love ten 3,2020-10-09
1348,taeten baby stop reason brought nct many months back grateful,2020-10-09
1350,saying taeten r already divorce better watch thisssss,2020-10-09
1351,sun moon mercchhh,2020-10-09
1352,ten back holding back tears yes yes,2020-10-09
1353,1 44 havent heard song long,2020-10-09
1354,brought back bds era,2020-10-09
1355,really made merch cursed pics would like spend rest money ksdjhfsjhf,2020-10-09
1356,lee youngheum back nct im crying u,2020-10-09
1358,yall better get 100 million subs,2020-10-09
1359,gonna wait baby come matter ahahahaha,2020-10-09
1360,welcome back beloved lee young heum happy,2020-10-09
1362,day last episode show sad day bye,2020-10-09
1364,taeyong singing infinite debut song ten intro uwu,2020-10-09
1365,yessss finally waiting long see working together love,2020-10-09
1367,haechan next yoo jae seok,2020-10-09
1368,heard taeil 100 mil subscribers nct channel,2020-10-09
1369,baby stop,2020-10-09
1370,best talk show ever,2020-10-09
1373,leety,2020-10-09
1374,way ten fell way fell nct,2020-10-09
1375,episode felt comfortable,2020-10-09
1380,haechan leave members leave taeten nah stay answer us,2020-10-09
1381,mc teil haechan right put winwin yuta mark jungwoo many love triangle,2020-10-09
1382,tried focusing taeyong got distracted sound camera,2020-10-09
1383,best couple world,2020-10-09
1384,please introduce general ten chinese lee youngchin thailand chittapon korean lee young heum indonesia sepuluh,2020-10-09
1385,leave end legendary,2020-10-09
1386,refresing,2020-10-09
1387,taeyong saying wants next song ten solo back dancer man nctzens hate taking spotlight nctzens doesnt deserve,2020-10-09
1388,haechan afraid attractive nct contents might boring taeil worried 100 millions subscribers hard handle love confident kings,2020-10-09
1389,missed combination lot nct 2020 bringing together,2020-10-09
1390,serious sun moon episode hehehe,2020-10-09
1391,taeyong met long time thinking bout superm,2020-10-09
1392,sm bring back iconic unit please,2020-10-09
1394,catboy unit,2020-10-09
1396,also comment members wayv appeared sun moon counted one missing member almost slapped winwin ahhhh andwaeeee r u going appear ㅠㅠ,2020-10-09
1397,taeyong promoting ten vocals better sm ever could,2020-10-09
1398,need baby stop unit come back sm,2020-10-09
1402,taeyong looks cute things make merchandise taeyong 2020 also superm ig live buy albums buy good food taeyong malfunctions,2020-10-09
1403,sun moon content waiting forrrr ten cute flustered almost basically lied chair take moment appreciate taeyong wants ten vocal solo backup dancer ㅋㅋㅋ leader things,2020-10-09
1404,days 22 babies biggest father world,2020-10-09
1405,get know taeyong ten bcs superm cute,2020-10-09
1406,many sm give nctzen content vlive johhny jisung nct u misfit superm one behind scene sun moon member bubble u doin well sm,2020-10-09
1409,taeyong best leaderrr everr humble personn,2020-10-09
1411,taeyong met long time superm,2020-10-09
1413,taeyong sings infinite comeback inspirit heart inhale exhale,2020-10-09
1415,ty track tnt baammm,2020-10-09
1416,ty ten idea turning sun moon photo sort deco lights etc merch smart might need one room,2020-10-09
1417,love see 2 boys working together much,2020-10-09
1418,ten talks things korean able understand without subtitle love baby,2020-10-09
1420,haechan charismatic sexy look lil babies uwu,2020-10-09
1421,record episodes day maybe made one short hahaha,2020-10-09
1423,love,2020-10-09
1424,1 43 taeyong sing infinite come back ㅠ ㅠ,2020-10-09
1425,taeyong manifesting ten solo meanwhile new heroes dream dream exists,2020-10-09
1426,divorced couple finally reunites,2020-10-09
1428,really get baby come bonus nct 2020 lmao tenyong world domination,2020-10-09
1429,taeyong best leader praises tens vocals congratulates taeil haechan precious,2020-10-09
1432,wait ten taeyong mean baby stop,2020-10-09
1433,one haechan finish script kaseyo,2020-10-09
1434,taeyong best leader nct could ever,2020-10-09
1435,taeyong best leader ever,2020-10-09
1437,1 42 taeyong intellectual singing infinite 3 inspirit ok,2020-10-09
1441,haechan asking leave meanwhile ten taeyong asks mc questions even bother leave,2020-10-09
1442,one literally one wow invited mom nct,2020-10-09
1443,omg yes need update,2020-10-09
1444,way screamed saw taeten like,2020-10-09
1446,6 minutes falling lee taeyong even,2020-10-09
1447,ten rolled back,2020-10-09
1448,wanted tell ten one fans,2020-10-09
1450,make cut outs actual merch probably still buy lol,2020-10-09
1451,taeyong best,2020-10-09
1453,ten taeyong ss rank members nct wow,2020-10-09
1454,yessssssss taeten era,2020-10-09
1455,know like rivals make sense though since really great dancers,2020-10-09
1456,taeil taeil funny without even trying,2020-10-09
1462,acting like arent promoting together superm year,2020-10-09
1463,acting like meet superm,2020-10-09
1464,everyone sits big puff falls sit lfmaososks,2020-10-09
1465,2 07 seen work together group long time superm quaking,2020-10-09
1466,fact saying show become famous popular world like record episodes day,2020-10-09
1468,ohh gosh watching favorite talk show,2020-10-09
1469,talking like release whole ass ep together full album together went tour together fricking group together,2020-10-09
1470,sun moon makes day night even better,2020-10-09
1471,next time 00l please,2020-10-09
1472,bring back sm rookies,2020-10-09
1473,next time 00l please,2020-10-09
1475,waiting ren,2020-10-09
1477,yes ten also wants wall lights,2020-10-09
1479,2 17 bgm,2020-10-09
1481,taeyong saying could ten backup dancer selfless leader always care members tell people h te much purest man world stay always side strength wish could strength,2020-10-09
1483,ths episode look like sun moon behaved mc like kids facing parents,2020-10-09
1486,haechan 5 00 baby stop hawwttt,2020-10-09
1488,really love show also nct tho,2020-10-09
1491,make sun moon merch definitely buy,2020-10-09
1493,taeil youtube channel skyrocket 100 million subscribers nctizens u hear let get haha,2020-10-09
1494,catboys friendship telepathy good see together like 3,2020-10-09
1496,taeyong really wants every member shine ways nctzens blind ready conversation well nctzens weak stupid haha,2020-10-09
1497,video proves great leader taeyong like oh god even gave chance hosts shine well congratulating asking questions making sure nobody gets injured team making sure everyone happy enjoying cryyyy deserve taeyongieeeee love much,2020-10-09
1499,subtitle,2020-10-09
1502,finally sm let sit next bae,2020-10-09
1503,ten seemed hesitate introduce say nct ten wayv ten superm ten ten,2020-10-09
1504,ten cat emojis cannot separated every editor always makes sure add ten reactions edit 1 31 right hook think ten wants talk sun moon pictures,2020-10-09
1505,taeten pls love hahahaha,2020-10-09
1506,haechan kicking everyone best part,2020-10-09
1508,expected leader leader giving congratulate sun moon want 23 members aint get hurt enjoy nct 2020,2020-10-09
1509,taeyong said song filled tens vocal good solo dear sm hear even taeyong said waiting t_t,2020-10-09
1512,outro great doe choked first time heard,2020-10-09
1513,ten getting recognition sm poster boy made life complete ease,2020-10-09
1515,taeyong best leader fact cant deny,2020-10-09
1516,taeyong personality promoted told us ten voice hoped members fun without getting injured best leader,2020-10-09
1518,since worker together long time superm call us,2020-10-09
1519,taeyong born leader personality ㅠㅠ heartwarming mom love man ㅠㅠ,2020-10-09
1520,baby dont stop,2020-10-09
1521,taeyong visual strong radiates strong handsome rays,2020-10-09
1523,think photoshoot haechan cant go everywhere teasing members playing around members much like nct2018 video behind scene like said talked much pose hahahahaa haechanna u cute jinjjaa u really job amazingly like awkward u really ace boy,2020-10-09
1524,expected leader never fails give everyone spotlight 33,2020-10-09
1525,gaah make laugh cry every single time love ty ready take bs time keeps praising love way 3,2020-10-09
1526,im waiting sun moon merchandise,2020-10-09
1528,_seeing taeten together makes thirstier bds 2_,2020-10-09
1529,ten really look cute want cry,2020-10-09
1530,someday wheb time comes allow child want like haechan know love kid haechan reason stan nct even tho know since brought thankful love,2020-10-09
1536,okay im class intro never make laugh,2020-10-09
1538,taeyong seen long time superm,2020-10-09
1539,seen long time yeah like group called superm something,2020-10-09
1541,ten taeyong pretending work together superm 6 minuets 13 seconds sun moon,2020-10-09
1542,haechan okay leave ten dumbfounded like haechan yes ten boy donghyuck indeed,2020-10-09
1544,1 22 ten im sorry laughing,2020-10-09
1547,taeyong always surprise outstanding thoughts beautiful attitudes uri leader,2020-10-09
1548,need next video 96line huhu miss doten,2020-10-09
1549,imagine mood lights taeil face cute taeyong cute laugh taeil forgot question ㅋㅋㅋㅋ haechan ask feeling promotion baby stop 2018 together mind right together superm whole time ㅋㅋㅋㅋ,2020-10-09
1550,telling taeyong main priority members getting injured,2020-10-09
1551,inspirite cant help notice taeyong sing little bit comeback infinite,2020-10-09
1553,sm really make night lamp merchandise taeil face im done,2020-10-09
1554,haechan picture looks like sun baby teletubbies lol,2020-10-09
1555,yey taeyong ten love love love,2020-10-09
1556,haechan facing taeyong hyung,2020-10-09
1557,ten english accent speaks korean cute,2020-10-09
1559,taeyong really best leader ever doubt,2020-10-09
1560,happy taeyong wants promote tens vocal ever comeback soon ten vocal king,2020-10-09
1561,waw taeyong ten 1 frame,2020-10-09
1562,loving show much,2020-10-09
1563,haechan seen guys work together group long time superm joke,2020-10-09
1564,ten taeyong baby stop ten baby come taeyong baby cry remember taeyonf wrong answer say exo song forget tittle song lol,2020-10-09
1565,hope taeyong ten single song like baby stop next baby come waaaah sment please,2020-10-09
1566,taeyong best leader way said hope enjoy promotion 23 members withour getting injured 1 top priority knew happened 2018 haechan injured practicing,2020-10-09
1567,taeil already seemed like sleepy filming multiple episodes sun moon one day okay taeil sshi,2020-10-09
1568,going cry long since anyone officially mentioned taeten aka bds unit,2020-10-09
1569,moon taeil mood lights sm make happen,2020-10-09
1570,filmed punch era,2020-10-09
1572,taeyong day today much content,2020-10-09
1574,episodes one favorite talkative engaging mention four smrookies,2020-10-09
1575,ten hi everyone name ten chaotic taeil nicknames ty even haechan ten without skipping beat chittaphon,2020-10-09
1576,ten alright,2020-10-09
1577,way makeup artist never match haechans makeup skin tone,2020-10-09
1580,taeyong good leader nct blessing,2020-10-09
1581,lmao ten rolling beginning hahaha,2020-10-09
1582,tae ten perfect,2020-10-09
1583,taeyong ten best divorced couple wich still love never say,2020-10-09
1584,nctzens anyone wanna join telegram group nctttttt,2020-10-09
1586,taeyong right make sun moon merch wld buy shit,2020-10-09
1587,sub vietnamese waited long time,2020-10-09
1589,taeyong met long time pretend superm exist okay gottchu,2020-10-09
1590,ty make mood light give sm idea,2020-10-09
1591,taeyong precious soul never forgets appreciate efforts members always gives opportunities shine even spotlight wonder given responsibility lead 23 members uri taeyong ah best leader deserves universe,2020-10-09
1592,one step closer getting yuwin interview needed,2020-10-09
1593,bds 2 0 coming feel bones,2020-10-09
1594,baby come,2020-10-09
1595,taeten sound like see superm,2020-10-09
1597,6 minutes taeyong ten forgetting superm exists,2020-10-09
1599,baby come nct u taeyong ten,2020-10-09
1600,two ballad song looking forward pleaaase sooner pleaaaase,2020-10-09
1601,finally taeten taeyong ten txt,2020-10-09
1602,really deserve angel disguise k guy named taeyong mean baby,2020-10-09
1605,haechan guys worked together long time taeyong ten literally coming superm promotions omg know right,2020-10-09
1606,homaygasssh ten ty one frame made heart shipping uwuuuu,2020-10-09
1607,looking forward taeten vlive,2020-10-09
1608,tyongiee finally,2020-10-09
1609,taeten baaacccckkkk,2020-10-09
1610,yay amazing thank let get 100m subscribers,2020-10-09
1611,taeil live without sun moon live without hyuckil moments two biases loveyouutwothousands,2020-10-09
1614,selfless leader taeyong always worried care 23 members,2020-10-09
1617,taeyong really father nct,2020-10-09
1618,wiill stop talking next 20 years get taeten comeback mark words,2020-10-09
1619,taeyong met long time also taeyong promotes ten superm preparing nct2020,2020-10-09
1621,ten okay sit neomu kiyowo,2020-10-09
1623,lets make happen 1 billion subscribers nct channel,2020-10-09
1624,wonder many intro made segment day,2020-10-09
1627,dad line quest,2020-10-09
1628,베돈즈 mean catch,2020-10-09
1630,haechan much partner mean still talk show marriage counselling program,2020-10-09
1631,ten taeyong literally spent much time together 2020 superm also ten taeyong wow seen long time lol,2020-10-09
1632,way taeyong really gives good leader vibes congratulated show complimented ten vocals even degraded saying ten backup dancer extended interview wish best members selfless leader,2020-10-09
1633,taeyoung flipped show sun moon tae ten,2020-10-09
1634,watching every guest struggle orange cushion thing hands best part episodes,2020-10-09
1635,looking taeil haechan sits naturally could tell us personality,2020-10-09
1636,power taeten,2020-10-09
1638,taeyong obsessed merchandise days become marketing staff sm lol,2020-10-09
1639,one literally one liking every comment,2020-10-09
1640,okay taeyong ten give idea sm,2020-10-09
1641,doyoung,2020-10-09
1642,taeyong always happy,2020-10-09
1643,taeyong always speaks cares group selfless leader,2020-10-09
1646,taeyong personality really makes feel touched im cryingggg,2020-10-09
1647,short,2020-10-09
1648,taeyong best leader,2020-10-09
1649,taeyong person considers rival healthy competition learn reminds exo lay stated idol survival show china months ago healthy competition kai also learned kai yokshi taeyong wants ten shine ten protagonist back dancer,2020-10-09
1651,sun moon subunit nct please,2020-10-09
1653,baby stop crew another collab nct 2020 need year great end year,2020-10-09
1654,since everybody loves taeil lets make 100 million subscriber happen,2020-10-09
1656,happy ten back,2020-10-09
1658,baby come,2020-10-09
1659,one haechan ok u leave,2020-10-09
1660,love bubu personality,2020-10-09
1662,taeten moments coming back,2020-10-09
1663,bds 2 0,2020-10-09
1665,oh god tnt backkk wow legends dancers,2020-10-09
1666,came photo shoot think talked often posed hahahahaha lol haechan,2020-10-09
1669,um literally superm together confused,2020-10-09
