video_id,text,author,like_count,date_published,date_updated
dv9ydZstIYg,Did anyone notice Johnny really take off his shoes though haha,AYUMI N.,0,2021-02-13T11:21:55Z,2021-02-13T11:21:55Z
dv9ydZstIYg,아 깔깔맨 개웃기넼ㅋㅋ,김도영너그렇게하면나랑결혼밖에못해,0,2021-02-13T05:49:37Z,2021-02-13T05:49:37Z
dv9ydZstIYg,HAHAHAHAHAHAHAHA!!!!! The foreign swaggers are definitely the most chaotic group of all!!! I loved when Mark literally collapsed from laughter. He's our laughter machine XD,japanesekoreanfan2,0,2021-02-13T04:52:43Z,2021-02-13T04:52:43Z
dv9ydZstIYg,This whole show is just a mess but i love it 🤣,feiii,0,2021-02-13T04:24:54Z,2021-02-13T04:24:54Z
dv9ydZstIYg,You are the sun and he's the moon but where did the moon go ? I dont know cracks me all the time HAHAHSHSH,Elizabeth Lee,1,2021-02-12T17:21:38Z,2021-02-12T17:21:38Z
dv9ydZstIYg,Gosh they’re soo chaotic and them all in one video… We need foreign swaggers comeback in 2021 ft. Taeil and Haechan,Itz Me,0,2021-02-12T08:55:43Z,2021-02-12T08:55:43Z
dv9ydZstIYg,1:00 from Canada,박은서,1,2021-02-12T08:47:54Z,2021-02-12T08:47:54Z
dv9ydZstIYg,"A Tiring Game but Funny! Imagine, your about thinking a word while dancing and LAUGHING. My eyes wants to pop out.",Andi Gee,0,2021-02-12T01:17:45Z,2021-02-12T01:17:45Z
dv9ydZstIYg,"No one:
Taeil: Let me introduce yourself
My brain: *stroke*
My heart: 🥺💓✨💓✨🥺",Jilin E.,1,2021-02-11T21:36:47Z,2021-02-11T21:36:47Z
dv9ydZstIYg,I love this combination. Need to see more of them hahaha,Syaidatul Salmah Saiful,0,2021-02-11T09:29:25Z,2021-02-11T09:29:25Z
dv9ydZstIYg,"Taeil deserve all the love and good things. He is so funny and soft member.
🌝😍 He is our diamond.
Thank you Taeil for he the best.",Gaby Tornay Crespo,1,2021-02-11T06:23:50Z,2021-02-11T06:23:50Z
dv9ydZstIYg,"Let's get it introduce yourself xD

MOON TAEIL IS THE BEST ALWAYS",Gaby Tornay Crespo,1,2021-02-11T06:15:17Z,2021-02-11T06:15:17Z
dv9ydZstIYg,you know you're funny when mark falls down because of you,Son Seyoung,0,2021-02-10T16:11:21Z,2021-02-10T16:11:21Z
dv9ydZstIYg,"johnny : global
taeil : gobrol",Son Seyoung,0,2021-02-10T16:01:59Z,2021-02-10T16:01:59Z
dv9ydZstIYg,jhhh,bestie,0,2021-02-10T15:32:48Z,2021-02-10T15:32:48Z
dv9ydZstIYg,Please give us more foreign swaggers contents,ᅳAyi,0,2021-02-08T17:07:03Z,2021-02-08T17:07:03Z
dv9ydZstIYg,TCK들이넼ㅋㅋㅋㅋ,조에스더,0,2021-02-08T08:46:23Z,2021-02-08T08:46:23Z
dv9ydZstIYg,핫씨 ㅈ뉴ㅠㅠㅠㅠ 개 웃겨 진ㅋ잨ㅋㅋㄹㅋㅋㅋ,윤하,0,2021-02-07T16:40:51Z,2021-02-07T16:40:51Z
dv9ydZstIYg,5:33 Mark hits Ten while laughing 😂  Ah!!,Amanda Yee,2,2021-02-07T08:15:22Z,2021-02-07T08:15:22Z
dv9ydZstIYg,Aaaaa i miss this contentㅠㅠ,18_Komang Tri Cahyani,0,2021-02-07T05:24:30Z,2021-02-07T05:24:30Z
dv9ydZstIYg,this is chaotic interview🤣,Nis Nis,0,2021-02-07T05:15:20Z,2021-02-07T05:15:20Z
dv9ydZstIYg,"canada
chicago
thailand
taiwan",kpop b,0,2021-02-07T04:36:02Z,2021-02-07T04:36:02Z
dv9ydZstIYg,"*""We're always thankful and we love you.""*
-Moon Taeil,2020

Actually his pronounciation is reaaaally good.",moomoo zen,0,2021-02-06T12:01:52Z,2021-02-06T12:02:26Z
dv9ydZstIYg,ngakak banget episode ini napadah,Jelita,0,2021-02-06T09:44:48Z,2021-02-06T09:44:48Z
