video_id,text,author,like_count,date_published,date_updated
w_52Ca6gkPE,"These two are a power duo, hope they were promoted more as a subunit, this is a perfect example of ""every good vocalist deserves a good rapper"". They're both excellent dancers, both visuals, and to top it all off, they both know each other so well.
When Lucas said, ""Taeyong hyung, Ten hyung, together... BOOM"" he wasn't lying.",stanning legends only,1,2021-02-10T15:12:52Z,2021-02-20T02:31:03Z
w_52Ca6gkPE,SuperM is the best thing happened in 2020 cause Taeyong Ten reunited,zed.k.,2,2021-02-04T18:41:13Z,2021-02-04T18:41:13Z
w_52Ca6gkPE,Taeyong&Ten Rival trainees to friends,zed.k.,0,2021-02-04T18:40:36Z,2021-02-04T18:40:36Z
w_52Ca6gkPE,Ten is never awkward with other people? Why? Is he has lot of confident? Idk im just curious about that.,krisa alicya,0,2021-02-02T17:27:47Z,2021-02-02T17:27:47Z
w_52Ca6gkPE,Goshh.. that taeil moon on top keeps distracting me lol,Nathaniel Tan,0,2021-01-31T11:23:21Z,2021-01-31T11:23:21Z
w_52Ca6gkPE,TaeTen my fav duo!!,zkdlinztyy,0,2021-01-29T19:16:44Z,2021-01-29T19:16:44Z
w_52Ca6gkPE,Ten be like catfuseddd when he fall from the airbag thooo ~~sooo cuteee... I can't.. I see cat in him evertime I see himm..... Ofcoz handsome hawt  cute mischievous cat~~~~,Adila MatYusoff,0,2021-01-28T16:27:09Z,2021-01-28T16:27:09Z
w_52Ca6gkPE,Taeyongs answers show how much of a humble leader he is. To say he'd be Tens back up dancer when he himself is an amazing dancer. He is right up there and yet he never tries to compare or show off. And neither does Ten. Great combo,Michelle Cortina,1,2021-01-27T03:05:48Z,2021-01-27T03:05:48Z
w_52Ca6gkPE,please give me BDS pt 2!!!,peach pinky,0,2021-01-26T20:53:21Z,2021-01-26T20:53:21Z
w_52Ca6gkPE,THEY REALLY ACTED LIKE SUPERM NEVER EXISTED LMAO,dandaeliona,2,2021-01-25T08:40:03Z,2021-01-25T08:40:03Z
w_52Ca6gkPE,FANTASTIC AMAZING GORGEOUS,Lara Josh,0,2021-01-24T04:17:19Z,2021-01-24T04:17:19Z
w_52Ca6gkPE,Lion king and queen of NCT,Lovetalk 21,0,2021-01-21T09:34:18Z,2021-01-21T09:34:18Z
w_52Ca6gkPE,IF SM PUTS MOON: MOON TAEIL ON A SHIRT AND SELLS IT ILL BUY IT.,swag,0,2021-01-20T20:55:51Z,2021-01-20T20:55:51Z
w_52Ca6gkPE,TEN AND TAEYONG BESTIES,Milena Benford,1,2021-01-20T20:40:38Z,2021-01-20T20:40:38Z
w_52Ca6gkPE,haechaannnn hahaha your words. so witty omoooo🤗🤗💚💚💚,Antonette Celine,0,2021-01-20T15:15:22Z,2021-01-20T15:15:22Z
w_52Ca6gkPE,진짜 문태일 무드등 존버탈게요 스엠 기대할게요,신웅앵웅,2,2021-01-19T12:58:38Z,2021-01-19T12:58:38Z
w_52Ca6gkPE,I agree with Taeyong I would buy merch of teletubbies sun baby haechan,Janine,0,2021-01-19T07:13:56Z,2021-01-19T07:13:56Z
w_52Ca6gkPE,"5:42 Finally, there are members who discuss the photo icon from Sun & Moon 🤣",Ella Ha'ala Sa'adaf,1,2021-01-18T11:22:12Z,2021-01-18T11:22:12Z
w_52Ca6gkPE,주도권을 잃은 MC들ㅋㅋㅋㅋㅋㅋ,NY L,0,2021-01-17T09:07:08Z,2021-01-17T09:07:08Z
w_52Ca6gkPE,TEN LOOKS SO PRETTY AND CUTE 😫🥺,bungaa space,1,2021-01-16T03:41:01Z,2021-01-16T03:41:01Z
w_52Ca6gkPE,Ten And Taeyong is the ATTRACTIVE DUO,bungaa space,0,2021-01-16T03:40:44Z,2021-01-16T03:40:44Z
w_52Ca6gkPE,4:27 i just hope all 23 members have fun performing with being injured..... :(,rifa rashid,4,2021-01-14T23:12:13Z,2021-01-14T23:12:13Z
w_52Ca6gkPE,"""I just hope that all 23 members have fun performing without being injured. That's my no. 1 priority.""
We really hope the same.... Taeyong ah.... Please take care of yourself too 💚💚",노잼,9,2021-01-14T16:05:22Z,2021-01-14T16:05:22Z
w_52Ca6gkPE,"'without being injured...' really sad to hear it from Taeyong himself :( speedy recovery for you, TY! Love you!",Karimah K,10,2021-01-11T11:36:26Z,2021-01-11T11:36:26Z
w_52Ca6gkPE,안다쳤으면 좋겠다는 태용이 본인이 제일 많이 다치고 진짜 ㅜㅜㅜ,신동철,0,2021-01-11T07:08:36Z,2021-01-11T07:08:36Z
w_52Ca6gkPE,He said without injured and now he is injured 😭,Pisa Doyom,1,2021-01-10T20:11:47Z,2021-01-10T20:11:47Z
w_52Ca6gkPE,"hold on, idk if y’all can see this but the sun that Haechan’s face is photoshopped on looks like the sun baby from tellitubbies",Lyric Sauao,0,2021-01-08T07:06:35Z,2021-01-08T07:06:35Z
w_52Ca6gkPE,증말 태용 리더재질 뚜렷하 ㅜㅜㅜㅜㅜㅜ 맏형라인에 텐 너무 좋아 ㅠㅠㅠ 텐 너무 귀엽고 따숩고 너무 좋다 텐 그냥 너무 귀여워 엉엉엉,펭잘큐,0,2021-01-07T10:47:30Z,2021-01-07T10:47:30Z
w_52Ca6gkPE,"Haechan: it's already our 6th episode but only Taeyong hyung congratulates us.

Yes Taeyong best Leader y'all",exo47,2,2021-01-03T10:49:26Z,2021-01-03T10:49:33Z
w_52Ca6gkPE,The legendary duo😍,A Y,0,2021-01-01T01:18:01Z,2021-01-01T01:18:01Z
w_52Ca6gkPE,Taeyong♡,fumi33ko,0,2020-12-31T10:45:59Z,2020-12-31T10:45:59Z
w_52Ca6gkPE,4:26 yeah 🙌🏼 get well soon,Isabela LaMa,0,2020-12-29T23:21:35Z,2020-12-29T23:21:35Z
w_52Ca6gkPE,2:41 yeah their minds 😏,Isabela LaMa,0,2020-12-29T23:19:07Z,2020-12-29T23:19:07Z
w_52Ca6gkPE,Wtf did no one notice taeyong singing INFINITE’S DEBUT SONG @1.44 “COME BACK”  my inspirit and nctzen souls can die happy now,:D,0,2020-12-29T20:01:20Z,2020-12-29T20:01:20Z
w_52Ca6gkPE,"4:33 he’s the one ended up being injured that’s breaks my heart
Get well soon taeyong ❤️💚",Hala Abu Saleh,2,2020-12-29T13:09:56Z,2020-12-29T13:09:56Z
w_52Ca6gkPE,I watch the whole series just want to see the crack out of haechan and taeil,chrisantya angelita,0,2020-12-28T11:58:35Z,2020-12-28T11:58:35Z
w_52Ca6gkPE,That why sm just put 2 member for a song because they already ace.,Black Neko,6,2020-12-26T02:12:14Z,2020-12-26T02:12:14Z
w_52Ca6gkPE,comedians are so lucky that haechan & tail chose music,Dani,0,2020-12-26T01:16:52Z,2020-12-26T01:16:52Z
w_52Ca6gkPE,"Taeyong, I miss you so much, please take care of your health.  I'll be there for you.  please come back quickly. We love you 😭",cns lee,1,2020-12-25T20:38:09Z,2020-12-25T20:38:09Z
w_52Ca6gkPE,"Taeyong hope the members having fun and does not get injured :')

Get well soon our leader :"")",no no,1,2020-12-25T16:46:29Z,2020-12-25T16:49:22Z
w_52Ca6gkPE,Get well soon taeyong. We love youu,sandra devita,0,2020-12-25T12:38:51Z,2020-12-25T12:38:51Z
w_52Ca6gkPE,TAEYONG AS BEST LEADER! THE ONLY MEMBER WHO CONGRATULATED SUN AND MOON SHOW HAHAHAHA,Forever Young,1,2020-12-24T05:54:37Z,2020-12-24T05:54:37Z
w_52Ca6gkPE,"WAYZENNIES is NCTZEN, NCTZEN is WAYZENNIES. please help WayV to win by streaming https://youtu.be/dFCAOAxs-wU until dec. 29 2020 let WayV win as WayV again in Korea music show, target 1 million viewers... 70% of result is from youtube views thank you czennies... Let us all support NCT and all its units",Shotaro Winwin,0,2020-12-22T13:53:44Z,2020-12-22T13:53:44Z
w_52Ca6gkPE,aaaa true ten vocal improved a lot i love to hear him sing all day,Aliya N Raissa,2,2020-12-22T13:11:26Z,2020-12-22T13:11:26Z
w_52Ca6gkPE,"still can't stop laugh when haechan closing 'now,leave'",ria putri,0,2020-12-21T04:36:53Z,2020-12-21T04:36:53Z
w_52Ca6gkPE,"ten: baby come to me
taeyong inside: *im here already right by your side* lol haha

these two has great chemistry... want to see them again as a duo and looking forward for ten's solo and backup dancer taeyong. (huhu so sweet of him.)",Dwardy Bendaña,12,2020-12-20T06:52:48Z,2020-12-20T06:52:48Z
w_52Ca6gkPE,"haechan: *i found their combination very intersting*
not only u my dear haechan, *ALL OF US*",Dwardy Bendaña,2,2020-12-20T06:41:55Z,2020-12-20T06:41:55Z
w_52Ca6gkPE,I'm not the only one who still misses TaeTen after this,I keep on admiring,8,2020-12-18T10:46:51Z,2020-12-18T10:46:51Z
w_52Ca6gkPE,Duo maut,Farha Imran,0,2020-12-18T10:19:15Z,2020-12-18T10:19:15Z
w_52Ca6gkPE,This is the best show ever,Manish Singhania,2,2020-12-16T05:14:42Z,2020-12-16T05:14:42Z
w_52Ca6gkPE,"SM please give us ""baby don't stop pt.2""",Silvia,7,2020-12-14T14:22:22Z,2020-12-14T14:22:22Z
w_52Ca6gkPE,Mohon maap ye tu mic ga ada harga diri nya,attiyah Fadla,1,2020-12-12T16:36:07Z,2020-12-12T16:36:07Z
w_52Ca6gkPE,아 태텐 제 최애 조합 너무 감사합니다ㅠㅠ 베돈스2 기다립니다 제발 내주세요ㅠㅠㅠ,EireneSarah,3,2020-12-11T19:45:10Z,2020-12-11T19:45:10Z
w_52Ca6gkPE,ten ngejengkang😭,Wanda Mantovany,1,2020-12-10T14:46:42Z,2020-12-10T14:46:42Z
w_52Ca6gkPE,How many familiar with “open ur rice”? Are we trying to pretend that NCT U didn’t exist? 😅,cokezeropepsiblack,0,2020-12-09T15:03:35Z,2020-12-09T15:03:35Z
w_52Ca6gkPE,I love how everyone is acting as if Super M doesn't even exists LMAO 🤣,Yamileni Salgado,4,2020-12-09T13:16:22Z,2020-12-09T13:16:22Z
w_52Ca6gkPE,Lol. This is like the only “real” interview in this sun and moon series haha. Really appreciate this episode :),Dren Kard,1,2020-12-06T00:07:51Z,2020-12-06T00:07:51Z
w_52Ca6gkPE,"3:01 Taeyong ready to be a backup dancer for Ten!!
👁👄👁",마이샤 사미하,5,2020-12-05T22:38:25Z,2020-12-06T04:12:27Z
w_52Ca6gkPE,NCT2020 don't have BDS  v.2  as I expected. Will it be in the Station or SuperM?,Happychathy tsc,3,2020-12-05T06:00:13Z,2020-12-05T06:00:13Z
w_52Ca6gkPE,"haecan
taeil
jisung
yangyang
mark
lucas
xiaojun
hendery
kun
chenle
shotaro
sungchan
doyoung
renjun
jeno
ten
taeyong",Tiyaayu Lestari,1,2020-12-05T02:06:09Z,2020-12-05T02:06:09Z
w_52Ca6gkPE,"ten 🤝 taeyong
members who'll probably come out as gay soon",baekhyun and eggs,6,2020-12-04T02:42:54Z,2020-12-04T02:42:54Z
w_52Ca6gkPE,진짜 사랑해요 베돈즈!!! 정말 이 조합 제가 베돈스때 처음보고 충격먹었거든여..? 냠냠긋. 갠적 nct 댄스 최강자들인데 다시 또 컴백 와주세여 3주 진짜 넘 감사하죠 3주 크흡 어디로 절하면 되나요!?!!!!?!!!,밥,1,2020-12-02T17:07:23Z,2020-12-02T17:07:23Z
w_52Ca6gkPE,Miss you TAEYONG & TEN 😭💚,MOCHAN LEE,5,2020-12-01T23:43:48Z,2020-12-01T23:43:48Z
w_52Ca6gkPE,coming back here once a week. thoughs empty thoughts taeten💭,one way to mars,1,2020-12-01T17:56:46Z,2020-12-01T17:56:46Z
w_52Ca6gkPE,We need a TaeTen collab!,Crazyyym8,7,2020-11-30T08:41:54Z,2020-11-30T08:41:54Z
w_52Ca6gkPE,"Ten and taeyong = we meet with each other after a long time 

My head, 
What about SuperM???🤣🤣",Azizun Nessa,4,2020-11-29T12:50:51Z,2020-11-29T12:50:51Z
w_52Ca6gkPE,4:25 di lihat dari samping aja ganteng,J,0,2020-11-29T07:02:07Z,2020-11-29T07:02:07Z
w_52Ca6gkPE,not @ taeil lowkey singing dashi dorawa of infinite 😭😭,micaella susana,0,2020-11-28T00:11:53Z,2020-11-28T00:11:53Z
w_52Ca6gkPE,Taeyong is really the mom of NCT,Christine Valencia,6,2020-11-27T04:31:30Z,2020-11-27T04:31:30Z
w_52Ca6gkPE,Cheetahphone 🐆📞 ? Really ? 😂LMAO,SNA,2,2020-11-26T17:12:47Z,2020-11-26T17:12:47Z
w_52Ca6gkPE,"Haechan & Taeil: Our show is becoming so popular, worldwide fame
Taeyong: Didn't y'all start today

😂😂😂",Tamara Teletina,4,2020-11-25T22:48:03Z,2020-11-25T22:48:03Z
w_52Ca6gkPE,The Nike and Adidas duo.,Our Rose Lee Taeyong,0,2020-11-25T15:04:49Z,2020-11-25T15:04:49Z
w_52Ca6gkPE,why are they acting like they both aren't in superm-,luvvlino .s,3,2020-11-23T04:00:07Z,2020-11-23T04:00:07Z
w_52Ca6gkPE,"Duo

Baby don’t stop  
god
Huhu",joshua paul bautista,0,2020-11-22T15:43:17Z,2020-11-22T15:43:17Z
w_52Ca6gkPE,"so we're sure Taeyong isn't a a living Manhwa character, a kitsune, some other mythological creature?? Because I feel like I'm really not sure",K-Dragon,1,2020-11-19T21:05:15Z,2020-11-19T21:05:15Z
w_52Ca6gkPE,"Wait are we all just pretending they're not in SuperM together? lol ""we haven't seen eachother in a long time-except for that one world tour last year""",K-Dragon,0,2020-11-19T20:59:41Z,2020-11-19T20:59:41Z
w_52Ca6gkPE,Taeyong is Rapping HAHAHAH he speak way to fast HAHAHAH,Ria Ackerman,1,2020-11-18T12:34:40Z,2020-11-18T12:34:40Z
w_52Ca6gkPE,"Everyone! Stop sleeping on taeten! Yes, I'm also talking to you, SM",N W,2,2020-11-18T05:41:34Z,2020-11-18T05:41:34Z
w_52Ca6gkPE,I didn't ship them but really like the atmosphere when two of them stay together,miss Patiz,0,2020-11-17T11:48:56Z,2020-11-17T11:48:56Z
w_52Ca6gkPE,VOTE NOW! MAMA 2020 is comin!!!,Arvin Inojales,0,2020-11-15T00:12:05Z,2020-11-15T00:12:05Z
w_52Ca6gkPE,This is the only episode that Haechan speaks less..,K-Lover Czennies Exo-L,1,2020-11-14T10:23:08Z,2020-11-14T10:23:08Z
w_52Ca6gkPE,Nyungsep njir wkwk ten kiyowoo,Aracan,0,2020-11-12T07:19:10Z,2020-11-12T07:19:10Z
w_52Ca6gkPE,SM은 베돈즈로 당장 노래 더 내라....,사람,15,2020-11-10T04:22:14Z,2020-11-10T04:22:14Z
w_52Ca6gkPE,무드등소취,알퐁달퐁반짝반짝,3,2020-11-09T03:12:37Z,2020-11-09T03:12:37Z
w_52Ca6gkPE,Baby Don't Stop 2.0 sounds promising... hopefully at some point :D,glaciemdraco,0,2020-11-07T09:48:34Z,2020-11-07T09:48:34Z
w_52Ca6gkPE,"Can't live without Sun&Moon, alright. Also Taeyong/Ten being dorks in the background while the introduction is happening in the beginning XD",glaciemdraco,2,2020-11-07T09:42:54Z,2020-11-07T09:42:54Z
w_52Ca6gkPE,"am i a joke to u essem
i'm stuck at bds era when is taeten sETTING ME FREE",limitenless,2,2020-11-06T16:32:59Z,2020-11-06T16:32:59Z
w_52Ca6gkPE,Hoiii,Dhini Citra,0,2020-11-05T19:34:19Z,2020-11-05T19:34:19Z
w_52Ca6gkPE,"I'll be waiting for ""Baby Come To Me""
I'm just hoping I won't wait long Ten hyung",ijay lee,0,2020-11-05T15:56:27Z,2020-11-05T15:56:27Z
w_52Ca6gkPE,"taeyong wishes that no one will be injured this nct 2020 comeback:
jisung takes a break because of his knee injury:

poor maknae :(((( i hope he'll get better soon.",Rogine Torion,1,2020-11-05T06:47:50Z,2020-11-05T06:48:06Z
w_52Ca6gkPE,I can't get over the smiling Moon in the sky <3 SM when can we get it???,Irma Luis Acera,1,2020-11-04T01:50:09Z,2020-11-04T01:50:09Z
w_52Ca6gkPE,"Haechan and Taeil together really are fantastic, amazing and gorgeous <3",Irma Luis Acera,1,2020-11-04T01:49:13Z,2020-11-04T01:49:13Z
w_52Ca6gkPE,"5:45 ""you can make merchandise with this""
I see, TY has been work in SM for so long that his business instinct shows",SM's savage maknaes,2,2020-11-03T14:41:26Z,2020-11-03T14:41:26Z
w_52Ca6gkPE,cie pasangan rujukku,confusedmulfand,0,2020-11-02T23:54:34Z,2020-11-02T23:54:34Z
w_52Ca6gkPE,taeyong + ten = boommmmm✨,alcohol idk,7,2020-11-01T13:48:56Z,2020-11-01T13:48:56Z
w_52Ca6gkPE,I just love how bbtaeyong step back and like just be bbten's backup dancer,Sofeya Ferrolino,3,2020-10-31T17:21:12Z,2020-10-31T17:21:12Z
w_52Ca6gkPE,"Whyyyy
Ten's been captivating me lately.. oh dear",Sofeya Ferrolino,1,2020-10-31T17:17:58Z,2020-10-31T17:17:58Z
w_52Ca6gkPE,Eyyyy,Sofeya Ferrolino,0,2020-10-31T17:16:33Z,2020-10-31T17:16:33Z
w_52Ca6gkPE,taeyong singing infinite’s debut song 🥺,Michelle Zhao,1,2020-10-31T15:46:30Z,2020-10-31T15:46:30Z
w_52Ca6gkPE,"Ten udh keren"" pas masuk, eh mau duduk langsung tenggelam",Ifaaa,0,2020-10-29T12:16:28Z,2020-10-29T12:16:28Z
w_52Ca6gkPE,Disini siapa yang ngakak pas ten ngegelempang?? 🤣,Catur Taedong,0,2020-10-28T17:46:00Z,2020-10-28T17:46:00Z
w_52Ca6gkPE,angjay aku baru nonton hiks,silv,0,2020-10-28T08:09:37Z,2020-10-28T08:09:37Z
w_52Ca6gkPE,"1:23 ""SI OREN MULAI MERESAHKAN YA MOMS""",Meliana Putri Cahyani,1,2020-10-27T10:21:37Z,2020-10-27T10:21:37Z
w_52Ca6gkPE,Haihai,Dhini Citra,0,2020-10-27T04:05:58Z,2020-10-27T04:05:58Z
w_52Ca6gkPE,"I want the first NCT U to work together again dudde that combination was powerful like it wasn't even a debut, I still don't know what to call it to this day but that wasn't a rookie group.",tomomi weir,6,2020-10-27T02:38:08Z,2020-10-27T02:38:08Z
w_52Ca6gkPE,"TY: ""I just hoped that all 23 members have fun performing without being injured that's my no.1 prioty""

*moomm I'm cryingg!!! he's such a good leader hhuhuhuhu😭😭😭💚💚💚*",Rose Balbada,0,2020-10-26T15:21:24Z,2020-10-26T15:21:24Z
w_52Ca6gkPE,1:57 Taeyong is such a good leader. Yall know that appreciation is everything and Taeyong didn't failed to appreciate things specially to his members.,Rose Balbada,1,2020-10-26T15:13:47Z,2020-10-26T15:13:47Z
w_52Ca6gkPE,"https://youtu.be/hTVhAkN2hD0
NCT spoiling resonance part 2!!!",Skincaresaga,0,2020-10-26T15:02:28Z,2020-10-26T15:02:28Z
w_52Ca6gkPE,1:43 did anybody notice the Infinite reference. No? Just me? Okay.,Terry Lor,1,2020-10-26T08:01:15Z,2020-10-26T08:01:15Z
w_52Ca6gkPE,Uri TaeTen 💚,Aljay Ramos,2,2020-10-26T06:37:39Z,2020-10-26T06:37:39Z
w_52Ca6gkPE,Taeyong speaks really well fast and veteran with contents yeokssi uri leader!👏,Loey,0,2020-10-25T15:15:47Z,2020-10-25T15:15:47Z
w_52Ca6gkPE,"I missed their combination a lot. ""Ten Hyung + Taeyong Hyung = Boom"" - Lucas",Thuane Conceição,4,2020-10-25T14:02:21Z,2020-10-25T14:02:21Z
w_52Ca6gkPE,i feel a powerful aura HAHAHAHAHAHA yesss taeyong and tennnnn,kylaaluu,2,2020-10-25T06:00:47Z,2020-10-25T06:00:47Z
w_52Ca6gkPE,아이고 태용아 나 죽네 ㅠㅠㅠㅠㅠㅠ,김주연,0,2020-10-24T12:48:11Z,2020-10-24T12:48:11Z
w_52Ca6gkPE,Thank you NCT Leader Taeyong and NCT members for your hardworking so much bless you my best boys,Little Smile,1,2020-10-24T04:12:14Z,2020-10-24T04:12:14Z
w_52Ca6gkPE,😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘,M Devan Janu marta,0,2020-10-24T03:13:12Z,2020-10-24T03:13:12Z
w_52Ca6gkPE,💚💚💚,Mazaya Almaqhvira,0,2020-10-23T23:19:27Z,2020-10-23T23:19:27Z
w_52Ca6gkPE,Taeyong Ten,NiNi Dyo,1,2020-10-23T16:57:43Z,2020-10-23T16:57:43Z
w_52Ca6gkPE,i can already hear the awkwardness in taeyong's laugh at this part 3:16,Mica Denise Lenon,0,2020-10-23T13:10:41Z,2020-10-23T13:10:41Z
w_52Ca6gkPE,Duh bang chitaphrrr bikin ngkk aja blm apa apa🤣🤣,E paa,0,2020-10-23T05:56:19Z,2020-10-23T05:56:19Z
w_52Ca6gkPE,Haechan taeil best mc♡,Anggit Miftahul Uyun,2,2020-10-23T04:41:29Z,2020-10-23T04:41:29Z
w_52Ca6gkPE,Si Oren yg legend,Annn 90,0,2020-10-22T23:39:59Z,2020-10-22T23:39:59Z
w_52Ca6gkPE,"2:07 We haven't seen you work together in the same group (NCT) for a long time..

that sentence really got me.. i miss to see Ten and Taeyong together like an old days on SM Rookies and NCT Life...",Fernanda Kirey Putrinada,1,2020-10-22T17:08:33Z,2020-10-22T17:24:28Z
w_52Ca6gkPE,Ten love you,Yuwarat Hanbuakaew,2,2020-10-22T09:59:24Z,2020-10-22T09:59:24Z
w_52Ca6gkPE,"part favorit gw pas ten terjungkal ada yang sama gak??soalnya gemoy tapi ngakak 
hahahahhaah ten gemoy",rizkia Novliana,0,2020-10-22T09:08:13Z,2020-10-22T09:08:13Z
w_52Ca6gkPE,"Haechan saying: ""Please leave"" will never not be funny hahaha",K Stankova,0,2020-10-22T08:24:49Z,2020-10-22T08:24:49Z
w_52Ca6gkPE,Yaampun ten emang dasar otaknya isinya cuma🔞,mikayla alena,0,2020-10-22T06:27:38Z,2020-10-22T06:27:38Z
w_52Ca6gkPE,Ten omg JAHAHSHFHSHAHAJAJAJAJAJ i love you,Lada,2,2020-10-22T01:44:29Z,2020-10-22T01:44:29Z
w_52Ca6gkPE,"Next song baby come to me, dont make taeyong and mark write that song 😅",Tri Astuti,3,2020-10-22T01:28:17Z,2020-10-22T01:28:17Z
w_52Ca6gkPE,I love this part of Sun and Moon so much❤️,n be,0,2020-10-21T19:25:50Z,2020-10-21T19:25:50Z
w_52Ca6gkPE,"1:42 Taeil's ""dashi deurowa"" so cute",Ani,2,2020-10-21T16:54:06Z,2020-10-21T16:54:06Z
w_52Ca6gkPE,"Taeyong best
Ten best
Taeil best
Haechan best 
NCT best",Yaiphabi Chongtham,1,2020-10-21T13:34:44Z,2020-10-21T13:34:44Z
w_52Ca6gkPE,NCT's Eomma and Appa. I miss this couple.,Irish Bautista,2,2020-10-21T11:57:08Z,2020-10-21T11:57:08Z
w_52Ca6gkPE,Taeyong literally said give Ten lots of lines,Susan Dent,6,2020-10-21T08:47:58Z,2020-10-21T08:47:58Z
w_52Ca6gkPE,"Omg taeten shrugging and going, Hmm well... at Haechan saying 'sunmoon combination is the best' XD",Susan Dent,2,2020-10-21T08:35:26Z,2020-10-21T08:35:26Z
w_52Ca6gkPE,*Taeten the superior ship* . I miss the nctu 7th sense era😭 but its ok we'll get those interactions of old nct line now 🤭🤭,Wang Chan,5,2020-10-21T06:32:13Z,2020-10-21T06:34:33Z
w_52Ca6gkPE,"2:08 *super m has entered the chat*
super m: _am i a joke to you?!!_",jade villanueva,1,2020-10-20T17:13:59Z,2020-10-20T17:13:59Z
w_52Ca6gkPE,I have 23 kids need to take care now and I'll make sure they're not getting injured. That's my no.1 priority - Taeyong,Nurul Haziqah,7,2020-10-20T16:57:08Z,2020-10-20T16:57:08Z
w_52Ca6gkPE,They are telling them to leave so easily🙂🙂had I been there.. I would have kept them forever with me😂😭😭💜💜❤️❤️❤️,Aditi Negi,1,2020-10-20T16:56:04Z,2020-10-20T16:56:04Z
w_52Ca6gkPE,Omg TY top priority is to make sure members promote safely abs have fun 🥺! He loves and thinks about his members all the time omg 💚,Kiwi Noona,1,2020-10-20T12:25:42Z,2020-10-20T12:25:42Z
w_52Ca6gkPE,The way they're just pretending they haven't worked in Superm together 😂,Akshya R,2,2020-10-20T10:13:48Z,2020-10-20T10:13:48Z
w_52Ca6gkPE,"So nobody's gonna talk about Taeil singing ""Come back again"" by Infinite while Ten was introducing himself?",Elynne Evangelista,6,2020-10-20T07:36:06Z,2020-10-20T07:36:06Z
w_52Ca6gkPE,"make a wish to have BDS 2.0
BDS 2.0
BDS 2.0
BDS 2.0",bell reality,1,2020-10-19T15:34:43Z,2020-10-19T15:34:43Z
w_52Ca6gkPE,taeyong's weird awkward laugh is everything,I am Yangyang's expensive shoes,8,2020-10-19T11:56:15Z,2020-10-19T11:56:15Z
w_52Ca6gkPE,"Taeyong: ~dasi dorawa. Dorawa dorawa~~
♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡
If u knw, u knw.",curious creature,1,2020-10-19T10:14:38Z,2020-10-19T10:15:11Z
w_52Ca6gkPE,I came back again and realized many things changed. Most of nct changed but its normal. Im afraid if what happend to the original exo will happen to them to,Just Lisa,1,2020-10-19T05:01:59Z,2020-10-19T05:01:59Z
w_52Ca6gkPE,superm doesn't exist in NCT culture😂😂lol,You know Who,2,2020-10-19T04:42:05Z,2020-10-19T04:42:05Z
w_52Ca6gkPE,Lol you could tell Haechan didn't mess around as much when interviewing Taeyong and Ten 😂 gotta respect the leader,d1a2r3k4,3,2020-10-19T03:23:47Z,2020-10-19T03:23:47Z
