video_id,text,author,like_count,date_published,date_updated
omFh70hiAG4,"Ini komen pake b.ing semua,,,gw gangerti anjr",Yasmin Anisaa,0,2021-03-07T14:16:17Z,2021-03-07T14:16:17Z
omFh70hiAG4,Ketika 2 Maknae disatukan :,Yasmin Anisaa,0,2021-03-07T14:15:47Z,2021-03-07T14:15:47Z
omFh70hiAG4,kangen era Resonance /emot sedih,Dianresna Sari,0,2021-03-07T13:45:45Z,2021-03-07T13:45:45Z
omFh70hiAG4,Gemini twins so there should be 4 hosts,Dolna Ray,1,2021-03-01T21:37:28Z,2021-03-01T21:37:28Z
omFh70hiAG4,"Serius ga percaya video ini di upload 5 bulan yang lalu :(
Masih ingat gua excited banget nungguin konten pertama yangyang (wayv) bareng anak2 nct yg lain. Apa lagi pas teaser resonance nya rilis T_T secepat ini kah waktu berlalu....
 Ya allah kangen banget sama nct 2020. Gila sedih banget gua skrg ga ada nct 2020 lagi, cuman bisa liat video lama mereka :""( kangen berat...",forever love sad happy,4,2021-03-01T16:03:40Z,2021-03-01T16:03:40Z
omFh70hiAG4,i need to meet NCT four season now,wonwon luv,1,2021-02-28T12:50:02Z,2021-02-28T12:50:02Z
omFh70hiAG4,egk prnh bosen nonton ini ok,Rizki fadhilatul mursyidah,1,2021-02-28T05:26:03Z,2021-02-28T05:26:03Z
omFh70hiAG4,Missing NCT 2020 and Sun and Moon so here I am,CallmeBaebae,0,2021-02-26T14:43:23Z,2021-02-26T14:43:23Z
omFh70hiAG4,5 bulan yang lalu...,Kurnia Puspasari,1,2021-02-25T15:20:33Z,2021-02-25T15:20:33Z
omFh70hiAG4,"Hai gua kembali lagi , tapi kenapa pas kali ini gua mewek",Keysha Putri,2,2021-02-23T17:14:35Z,2021-02-23T17:14:35Z
omFh70hiAG4,6:13 we can go skinny dip 😂 It's funny how they kept the adlibs? of la la love,BAEkhyun,0,2021-02-23T14:14:05Z,2021-02-23T14:14:05Z
omFh70hiAG4,와..양양 막내라는 건 알고 있었는데 생각해보니깐 해찬이랑 양양이랑 동갑이네??,수만이네_꽃밭,0,2021-02-23T07:03:45Z,2021-02-23T07:03:45Z
omFh70hiAG4,i came back to binge watch SUN&MOON because i miss NCT 2020,Stephanie Palacios,1,2021-02-23T06:46:15Z,2021-02-23T06:46:15Z
omFh70hiAG4,I'm rewatching just to see how cute Yangx2 is...,Baako Jernigan,0,2021-02-22T19:06:53Z,2021-02-22T19:06:53Z
omFh70hiAG4,3:07 haechan tertekan 😭🔫,정은지:EunJi,2,2021-02-22T12:58:44Z,2021-02-22T12:58:44Z
omFh70hiAG4,Kapan ya ada sun and moon lagi,Anggun Anggun,1,2021-02-21T10:31:09Z,2021-02-21T10:31:09Z
omFh70hiAG4,🌞🌻✨,Sun flower,0,2021-02-18T13:53:00Z,2021-02-18T13:53:00Z
omFh70hiAG4,NCT 영원한 막내는 지성님이다  새멤버도 그만 영입하고..........   제발,김서영,0,2021-02-18T06:48:31Z,2021-02-18T06:48:31Z
omFh70hiAG4,Jisung yangyang 💚💚💚💚💚💚,Ery Yustiana,2,2021-02-17T02:33:56Z,2021-02-17T02:33:56Z
omFh70hiAG4,I love yangyangs part 😍😍😍💚,Rianda Ariaswati,0,2021-02-15T13:57:23Z,2021-02-15T13:57:23Z
omFh70hiAG4,지성 양양 강원도 양양 여행 존버•••,쮜송아와야징,0,2021-02-14T12:50:09Z,2021-02-14T12:50:09Z
omFh70hiAG4,why this mess place doesn't looks bad with them😭👍🏻,룹나cia,1,2021-02-13T04:47:28Z,2021-02-13T04:49:09Z
omFh70hiAG4,"Yangyang bener2.......
cute",VAASs Uwi,0,2021-02-09T04:42:07Z,2021-02-09T04:42:07Z
